index,E_PV_batt,E_PV_curt,E_PV_grid,E_PV_load,E_PV_load_autocons,E_PV_load_cons,E_char,E_cons,E_dis,E_grid_batt,E_grid_load,E_loss_Batt,E_loss_conv,E_loss_inv,E_loss_inv_PV,E_loss_inv_batt,E_loss_inv_grid,SOC,E_demand,E_PV,Export_price,price,Inv_P,Conv_P
2018-02-23 22:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,1375.0,0.0,0.0,1375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.0,0.0,0.1,0.0967,0.0,0.0
2018-02-23 23:00:00-06:00,0.0,0.0,0.0,0.0,0,0,-0.0,1722.1667,0.0,-0.0,1722.1667,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,1722.1667,0.0,0.1,0.067,-0.0,0.0
2018-02-24 00:00:00-06:00,0.0,0.0,0.0,0.0,0,0,475.7082,2746.5788,0.0,475.7082,2245.8333,35.6781,0.0,25.0373,0.0,0.0,25.0373,440.0301,2245.8333,0.0,0.1,0.067,25.0373,0.0
2018-02-24 01:00:00-06:00,0.0,0.0,0.0,0.0,0,0,199.2582,2746.5788,0.0,199.2582,2536.8333,14.9444,0.0,10.4873,0.0,0.0,10.4873,624.3439,2536.8333,0.0,0.1,0.067,10.4873,0.0
2018-02-24 02:00:00-06:00,0.0,0.0,0.0,0.0,0,0,30.7915,2746.5788,0.0,30.7915,2714.1667,2.3094,0.0,1.6206,0.0,0.0,1.6206,652.8261,2714.1667,0.0,0.1,0.067,1.6206,0.0
2018-02-24 03:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,2746.5788,103.7767,0.0,2746.5788,0.0,0.0,5.1888,0.0,5.1888,0.0,549.0494,2845.1667,0.0,0.1,0.067,108.9655,0.0
2018-02-24 04:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,2746.5788,135.1802,0.0,2746.5788,0.0,0.0,6.759,0.0,6.759,0.0,413.8692,2875.0,0.0,0.1,0.067,141.9392,0.0
2018-02-24 05:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,2746.5788,128.8644,0.0,2746.5788,0.0,0.0,6.4432,0.0,6.4432,0.0,285.0048,2869.0,0.0,0.1,0.067,135.3076,0.0
2018-02-24 06:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,2746.5788,285.0048,0.0,2746.5788,0.0,0.0,14.2502,0.0,14.2502,0.0,0.0,3017.3333,0.0,0.1,0.0967,299.255,0.0
2018-02-24 07:00:00-06:00,0.0,64.2231,0.0,358.0,358,0,0.0,2719.1667,0.0,0.0,2719.1667,0.0,7.5368,18.8421,18.8421,0.0,0.0,0.0,3077.1667,448.602,0.1,0.0967,376.8421,365.5368
2018-02-24 08:00:00-06:00,0.0,170.1625,0.0,961.0,961,0,0.0,1934.0,0.0,0.0,1934.0,0.0,20.2316,50.5789,50.5789,0.0,0.0,0.0,2895.0,1201.973,0.1,0.0967,1011.5789,981.2316
2018-02-24 09:00:00-06:00,0.0,0.0,0.0,2303.6988,1000,1473,0.0,398.8012,0.0,0.0,398.8012,0.0,48.4989,121.2473,121.2473,0.0,0.0,0.0,2702.5,2473.445,0.1,0.1138,2594.2473,2521.4989
2018-02-24 10:00:00-06:00,0.0,80.5837,0.0,455.0,455,0,0.0,1839.3333,0.0,0.0,1839.3333,0.0,9.5789,23.9474,23.9474,0.0,0.0,0.0,2294.3333,569.11,0.1,0.1138,478.9474,464.5789
2018-02-24 11:00:00-06:00,0.0,35.3558,0.0,199.0,199,0,0.0,1909.5,0.0,0.0,1909.5,0.0,4.1895,10.4737,10.4737,0.0,0.0,0.0,2108.5,249.019,0.1,0.0967,209.4737,203.1895
2018-02-24 12:00:00-06:00,0.0,35.1215,0.0,198.0,198,0,0.0,1594.6667,0.0,0.0,1594.6667,0.0,4.1684,10.4211,10.4211,0.0,0.0,0.0,1792.6667,247.711,0.1,0.0967,208.4211,202.1684
2018-02-24 13:00:00-06:00,709.0,455.9177,0.0,1649.0,1000,649,709.0,0.8333,0.0,0.0,0.8333,53.175,48.8958,86.7895,86.7895,0.0,0.0,655.825,1649.8333,2949.603,0.1,0.0967,1735.7895,2406.8958
2018-02-24 14:00:00-06:00,0.0,0.0,0.0,1369.0683,1000,469,0.0,285.4317,0.0,0.0,285.4317,0.0,28.8225,72.0562,72.0562,0.0,0.0,655.825,1654.5,1469.947,0.1,0.0967,1541.0562,1497.8225
2018-02-24 15:00:00-06:00,0.0,0.0,0.0,1650.4369,1000,772,0.0,1117.2298,0.0,0.0,1117.2298,0.0,34.746,86.8651,86.8651,0.0,0.0,655.825,2767.6667,1772.048,0.1,0.0967,1858.8651,1806.746
2018-02-24 16:00:00-06:00,0.0,92.3049,0.0,519.0,519,0,0.0,1801.1667,0.0,0.0,1801.1667,0.0,10.9263,27.3158,27.3158,0.0,0.0,655.825,2320.1667,649.547,0.1,0.0967,546.3158,529.9263
2018-02-24 17:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,2550.0,0.0,0.0,2550.0,0.0,0.0,0.0,0.0,0.0,0.0,655.825,2550.0,0.0,0.1,0.0967,0.0,0.0
2018-02-24 18:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,2637.1667,0.0,0.0,2637.1667,0.0,0.0,0.0,0.0,0.0,0.0,655.825,2637.1667,0.0,0.1,0.0967,0.0,0.0
2018-02-24 19:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,2615.0,0.0,0.0,2615.0,0.0,0.0,0.0,0.0,0.0,0.0,655.825,2615.0,0.0,0.1,0.1138,0.0,0.0
2018-02-24 20:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,2221.8086,398.6225,0.0,2221.8086,0.0,0.0,19.9311,0.0,19.9311,0.0,257.2025,2600.5,0.0,0.1,0.1138,418.5536,0.0
2018-02-24 21:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,2635.1667,0.0,0.0,2635.1667,0.0,0.0,0.0,0.0,0.0,0.0,257.2025,2635.1667,0.0,0.1,0.0967,0.0,0.0
2018-02-24 22:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,2746.5788,40.9697,0.0,2746.5788,0.0,0.0,2.0485,0.0,2.0485,0.0,216.2328,2785.5,0.0,0.1,0.0967,43.0182,0.0
2018-02-24 23:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,2746.5788,216.2328,0.0,2746.5788,0.0,0.0,10.8116,0.0,10.8116,0.0,0.0,2952.0,0.0,0.1,0.067,227.0445,0.0
2018-02-25 00:00:00-06:00,0.0,0.0,0.0,0.0,0,0,232.2046,3563.2593,0.0,232.2046,3318.8333,17.4153,0.0,12.2213,0.0,0.0,12.2213,214.7893,3318.8333,0.0,0.1,0.067,12.2213,0.0
2018-02-25 01:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,3551.1667,0.0,0.0,3551.1667,0.0,0.0,0.0,0.0,0.0,0.0,214.7893,3551.1667,0.0,0.1,0.067,0.0,0.0
2018-02-25 02:00:00-06:00,0.0,0.0,0.0,0.0,0,0,511.0912,3925.6574,0.0,511.0912,3387.6667,38.3318,0.0,26.8995,0.0,0.0,26.8995,687.5486,3387.6667,0.0,0.1,0.067,26.8995,0.0
2018-02-25 03:00:00-06:00,0.0,0.0,0.0,0.0,0,0,696.8162,3925.6574,0.0,696.8162,3192.1667,52.2612,0.0,36.6745,0.0,0.0,36.6745,1332.1036,3192.1667,0.0,0.1,0.067,36.6745,0.0
2018-02-25 04:00:00-06:00,0.0,0.0,0.0,0.0,0,0,968.8329,3925.6574,0.0,968.8329,2905.8333,72.6625,0.0,50.9912,0.0,0.0,50.9912,2228.274,2905.8333,0.0,0.1,0.067,50.9912,0.0
2018-02-25 05:00:00-06:00,0.0,0.0,0.0,0.0,0,0,826.1745,3925.6574,0.0,826.1745,3056.0,61.9631,0.0,43.4829,0.0,0.0,43.4829,2992.4854,3056.0,0.0,0.1,0.067,43.4829,0.0
2018-02-25 06:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,3302.6667,0.0,0.0,3302.6667,0.0,0.0,0.0,0.0,0.0,0.0,2992.4854,3302.6667,0.0,0.1,0.0967,0.0,0.0
2018-02-25 07:00:00-06:00,0.0,6.1809,0.0,28.0,28,0,0.0,3298.6667,0.0,0.0,3298.6667,0.0,0.5895,1.4737,1.4737,0.0,0.0,2992.4854,3326.6667,36.2441,0.1,0.0967,29.4737,28.5895
2018-02-25 08:00:00-06:00,0.0,16.4864,0.0,93.0,93,0,0.0,3422.8333,0.0,0.0,3422.8333,0.0,1.9579,4.8947,4.8947,0.0,0.0,2992.4854,3515.8333,116.339,0.1,0.0967,97.8947,94.9579
2018-02-25 09:00:00-06:00,0.0,28.2619,0.0,155.0,155,0,0.0,3751.0,0.0,0.0,3751.0,0.0,3.2632,8.1579,8.1579,0.0,0.0,2992.4854,3906.0,194.683,0.1,0.1138,163.1579,158.2632
2018-02-25 10:00:00-06:00,0.0,77.3627,0.0,436.0,436,0,0.0,3903.8333,0.0,0.0,3903.8333,0.0,9.1789,22.9474,22.9474,0.0,0.0,2992.4854,4339.8333,545.489,0.1,0.1138,458.9474,445.1789
2018-02-25 11:00:00-06:00,0.0,96.4425,0.0,540.0,540,0,0.0,3925.6574,44.3957,0.0,3925.6574,0.0,11.3684,30.6408,28.4211,2.2198,0.0,2948.0897,4507.8333,676.232,0.1,0.0967,615.0366,551.3684
2018-02-25 12:00:00-06:00,0.0,104.8823,0.0,590.0,590,0,0.0,3925.6574,320.5361,0.0,3925.6574,0.0,12.4211,47.0794,31.0526,16.0268,0.0,2627.5536,4820.1667,738.356,0.1,0.0967,957.6155,602.4211
2018-02-25 13:00:00-06:00,0.0,0.0,0.0,2492.8503,1000,1676,394.5209,1507.7682,0.0,394.5209,1092.483,29.5891,52.4811,151.9669,131.2026,0.0,20.7643,2992.4854,3585.3333,2676.534,0.1,0.0967,2827.9669,2728.4811
2018-02-25 14:00:00-06:00,0.0,0.0,0.0,1458.4428,1000,565,0.0,1786.8905,0.0,0.0,1786.8905,0.0,30.7041,76.7601,76.7601,0.0,0.0,2992.4854,3245.3333,1565.907,0.1,0.0967,1641.7601,1595.7041
2018-02-25 15:00:00-06:00,0.0,124.9183,0.0,707.0,707,0,0.0,2608.0,0.0,0.0,2608.0,0.0,14.8842,37.2105,37.2105,0.0,0.0,2992.4854,3315.0,884.013,0.1,0.0967,744.2105,721.8842
2018-02-25 16:00:00-06:00,0.0,28.7535,0.0,160.0,160,0,0.0,3538.3333,0.0,0.0,3538.3333,0.0,3.3684,8.4211,8.4211,0.0,0.0,2992.4854,3698.3333,200.543,0.1,0.0967,168.4211,163.3684
2018-02-25 17:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,3525.0,0.0,0.0,3525.0,0.0,0.0,0.0,0.0,0.0,0.0,2992.4854,3525.0,0.0,0.1,0.0967,0.0,0.0
2018-02-25 18:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,3511.6667,0.0,0.0,3511.6667,0.0,0.0,0.0,0.0,0.0,0.0,2992.4854,3511.6667,0.0,0.1,0.0967,0.0,0.0
2018-02-25 19:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,3338.6667,0.0,0.0,3338.6667,0.0,0.0,0.0,0.0,0.0,0.0,2992.4854,3338.6667,0.0,0.1,0.1138,0.0,0.0
2018-02-25 20:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,3319.0,0.0,0.0,3319.0,0.0,0.0,0.0,0.0,0.0,0.0,2992.4854,3319.0,0.0,0.1,0.1138,0.0,0.0
2018-02-25 21:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,3925.6574,941.7642,0.0,3925.6574,0.0,0.0,47.0882,0.0,47.0882,0.0,2050.7213,4820.3333,0.0,0.1,0.0967,988.8524,0.0
2018-02-25 22:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,3925.6574,1145.2729,0.0,3925.6574,0.0,0.0,57.2636,0.0,57.2636,0.0,905.4484,5013.6667,0.0,0.1,0.0967,1202.5366,0.0
2018-02-25 23:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,3925.6574,905.4484,0.0,3925.6574,0.0,0.0,45.2724,0.0,45.2724,0.0,-0.0,4785.8333,0.0,0.1,0.067,950.7208,0.0
2018-02-26 00:00:00-06:00,0.0,0.0,0.0,0.0,0,0,97.6926,4172.6676,0.0,97.6926,4069.8333,7.3269,0.0,5.1417,0.0,0.0,5.1417,90.3656,4069.8333,0.0,0.1,0.067,5.1417,0.0
2018-02-26 01:00:00-06:00,0.0,0.0,0.0,0.0,0,0,114.0009,4172.6676,0.0,114.0009,4052.6667,8.5501,0.0,6.0,0.0,0.0,6.0,195.8165,4052.6667,0.0,0.1,0.067,6.0,0.0
2018-02-26 02:00:00-06:00,0.0,0.0,0.0,0.0,0,0,112.4176,4172.6676,0.0,112.4176,4054.3333,8.4313,0.0,5.9167,0.0,0.0,5.9167,299.8027,4054.3333,0.0,0.1,0.067,5.9167,0.0
2018-02-26 03:00:00-06:00,0.0,0.0,0.0,0.0,0,0,99.5926,4172.6676,0.0,99.5926,4067.8333,7.4694,0.0,5.2417,0.0,0.0,5.2417,391.9258,4067.8333,0.0,0.1,0.067,5.2417,0.0
2018-02-26 04:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,4172.6676,1.5779,0.0,4172.6676,0.0,0.0,0.0789,0.0,0.0789,0.0,390.3479,4174.1667,0.0,0.1,0.067,1.6568,0.0
2018-02-26 05:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,4172.6676,44.2095,0.0,4172.6676,0.0,0.0,2.2105,0.0,2.2105,0.0,346.1384,4214.6667,0.0,0.1,0.067,46.42,0.0
2018-02-26 06:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,4172.6676,304.2095,0.0,4172.6676,0.0,0.0,15.2105,0.0,15.2105,0.0,41.9288,4461.6667,0.0,0.1,0.0967,319.42,0.0
2018-02-26 07:00:00-06:00,0.0,63.7844,0.0,359.0,359,0,0.0,4172.6676,41.9288,0.0,4172.6676,0.0,7.5579,20.9912,18.8947,2.0964,0.0,0.0,4571.5,449.237,0.1,0.0967,421.92,366.5579
2018-02-26 08:00:00-06:00,0.0,0.0,0.0,1294.3145,1000,389,0.0,3456.0189,0.0,0.0,3456.0189,0.0,27.2487,68.1218,68.1218,0.0,0.0,0.0,4750.3333,1389.685,0.1,0.0967,1457.1218,1416.2487
2018-02-26 09:00:00-06:00,0.0,0.0,0.0,2236.8318,1000,1401,0.0,2558.3349,0.0,0.0,2558.3349,0.0,47.0912,117.728,117.728,0.0,0.0,0.0,4795.1667,2401.651,0.1,0.1138,2518.728,2448.0912
2018-02-26 10:00:00-06:00,0.0,0.0,0.0,2630.8909,1000,1824,0.0,2364.4425,0.0,0.0,2364.4425,0.0,55.3872,138.4679,138.4679,0.0,0.0,0.0,4995.3333,2824.746,0.1,0.1138,2962.4679,2879.3872
2018-02-26 11:00:00-06:00,0.0,0.0,0.0,2737.412,1000,1939,0.0,2339.7547,0.0,0.0,2339.7547,0.0,57.6297,144.0743,144.0743,0.0,0.0,0.0,5077.1667,2939.116,0.1,0.0967,3083.0743,2996.6297
2018-02-26 12:00:00-06:00,0.0,0.0,0.0,2431.0155,1000,1610,0.0,2680.3178,0.0,0.0,2680.3178,0.0,51.1793,127.9482,127.9482,0.0,0.0,0.0,5111.3333,2610.143,0.1,0.0967,2737.9482,2661.1793
2018-02-26 13:00:00-06:00,0.0,0.0,0.0,2130.5473,1000,1287,1287.2958,4172.6676,0.0,1287.2958,2817.6194,96.5472,44.8536,179.8865,112.1341,0.0,67.7524,1190.7487,4948.1667,2287.535,0.1,0.0967,2466.8865,2331.8536
2018-02-26 14:00:00-06:00,0.0,-0.0,0.0,1417.0358,1000,521,1082.9184,4128.5449,0.0,1082.9184,2988.6308,81.2189,29.8323,131.5765,74.5808,0.0,56.9957,2192.4482,4405.6667,1521.449,0.1,0.0967,1652.5765,1550.8323
2018-02-26 15:00:00-06:00,0.0,109.4402,0.0,615.0,615,0,0.0,3583.6667,0.0,0.0,3583.6667,0.0,12.9474,32.3684,32.3684,0.0,0.0,2192.4482,4198.6667,769.756,0.1,0.0967,647.3684,627.9474
2018-02-26 16:00:00-06:00,0.0,18.9035,0.0,103.0,103,0,0.0,4172.6676,1.4025,0.0,4172.6676,0.0,2.1684,5.4912,5.4211,0.0701,0.0,2191.0456,4277.0,129.493,0.1,0.0967,109.8937,105.1684
2018-02-26 17:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,4172.6676,102.4551,0.0,4172.6676,0.0,0.0,5.1228,0.0,5.1228,0.0,2088.5905,4270.0,0.0,0.1,0.0967,107.5779,0.0
2018-02-26 18:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,4172.6676,1.9288,0.0,4172.6676,0.0,0.0,0.0964,0.0,0.0964,0.0,2086.6617,4174.5,0.0,0.1,0.0967,2.0253,0.0
2018-02-26 19:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,4172.6676,183.5078,0.0,4172.6676,0.0,0.0,9.1754,0.0,9.1754,0.0,1903.1539,4347.0,0.0,0.1,0.1138,192.6832,0.0
2018-02-26 20:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,4172.6676,450.7008,0.0,4172.6676,0.0,0.0,22.535,0.0,22.535,0.0,1452.4531,4600.8333,0.0,0.1,0.1138,473.2358,0.0
2018-02-26 21:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,4172.6676,514.7358,0.0,4172.6676,0.0,0.0,25.7368,0.0,25.7368,0.0,937.7173,4661.6667,0.0,0.1,0.0967,540.4726,0.0
2018-02-26 22:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,4172.6676,509.2972,0.0,4172.6676,0.0,0.0,25.4649,0.0,25.4649,0.0,428.4201,4656.5,0.0,0.1,0.0967,534.7621,0.0
2018-02-26 23:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,4172.6676,428.4201,0.0,4172.6676,0.0,0.0,21.421,0.0,21.421,0.0,-0.0,4579.6667,0.0,0.1,0.067,449.8411,0.0
2018-02-27 00:00:00-06:00,0.0,0.0,0.0,0.0,0,0,123.0132,4742.6543,0.0,123.0132,4613.1667,9.226,0.0,6.4744,0.0,0.0,6.4744,113.7872,4613.1667,0.0,0.1,0.067,6.4744,0.0
2018-02-27 01:00:00-06:00,0.0,0.0,0.0,0.0,0,0,101.3215,4742.6543,0.0,101.3215,4636.0,7.5991,0.0,5.3327,0.0,0.0,5.3327,207.5096,4636.0,0.0,0.1,0.067,5.3327,0.0
2018-02-27 02:00:00-06:00,0.0,0.0,0.0,0.0,0,0,49.2299,4742.6543,0.0,49.2299,4690.8333,3.6922,0.0,2.591,0.0,0.0,2.591,253.0473,4690.8333,0.0,0.1,0.067,2.591,0.0
2018-02-27 03:00:00-06:00,0.0,0.0,0.0,0.0,0,0,62.3715,4742.6543,0.0,62.3715,4677.0,4.6779,0.0,3.2827,0.0,0.0,3.2827,310.741,4677.0,0.0,0.1,0.067,3.2827,0.0
2018-02-27 04:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,4742.6543,17.206,0.0,4742.6543,0.0,0.0,0.8603,0.0,0.8603,0.0,293.5349,4759.0,0.0,0.1,0.067,18.0664,0.0
2018-02-27 05:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,4742.6543,118.785,0.0,4742.6543,0.0,0.0,5.9392,0.0,5.9392,0.0,174.7499,4855.5,0.0,0.1,0.067,124.7242,0.0
2018-02-27 06:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,4742.6543,174.7499,0.0,4742.6543,0.0,0.0,8.7375,0.0,8.7375,0.0,0.0,4908.6667,0.0,0.1,0.0967,183.4874,0.0
2018-02-27 07:00:00-06:00,0.0,66.6524,0.0,375.0,375,0,0.0,4663.3333,0.0,0.0,4663.3333,0.0,7.8947,19.7368,19.7368,0.0,0.0,0.0,5038.3333,469.284,0.1,0.0967,394.7368,382.8947
2018-02-27 08:00:00-06:00,0.0,159.6778,0.0,902.0,902,0,0.0,4106.3333,0.0,0.0,4106.3333,0.0,18.9895,47.4737,47.4737,0.0,0.0,0.0,5008.3333,1128.141,0.1,0.0967,949.4737,920.9895
2018-02-27 09:00:00-06:00,0.0,0.0,0.0,1648.1429,1000,769,0.0,3439.3571,0.0,0.0,3439.3571,0.0,34.6977,86.7444,86.7444,0.0,0.0,0.0,5087.5,1769.585,0.1,0.0967,1855.7444,1803.6977
2018-02-27 10:00:00-06:00,0.0,-0.0,0.0,2027.2898,1000,1176,0.0,3062.2102,0.0,0.0,3062.2102,0.0,42.6798,106.6995,106.6995,0.0,0.0,0.0,5089.5,2176.669,0.1,0.0967,2282.6995,2218.6798
2018-02-27 11:00:00-06:00,0.0,-0.0,0.0,2232.5186,1000,1397,0.0,2905.4814,0.0,0.0,2905.4814,0.0,47.0004,117.501,117.501,0.0,0.0,0.0,5138.0,2397.02,0.1,0.0967,2514.501,2444.0004
2018-02-27 12:00:00-06:00,0.0,0.0,-0.0,2412.3983,1000,1590,0.0,2705.1017,0.0,0.0,2705.1017,0.0,50.7873,126.9683,126.9683,0.0,0.0,0.0,5117.5,2590.154,0.1,0.0967,2716.9683,2640.7873
2018-02-27 13:00:00-06:00,0.0,-0.0,0.0,2144.313,1000,1302,0.0,2864.8537,0.0,0.0,2864.8537,0.0,45.1434,112.8586,112.8586,0.0,0.0,0.0,5009.1667,2302.315,0.1,0.0967,2414.8586,2347.1434
2018-02-27 14:00:00-06:00,0.0,-0.0,0.0,1633.2214,1000,753,0.0,2791.4453,0.0,0.0,2791.4453,0.0,34.3836,85.959,85.959,0.0,0.0,0.0,4424.6667,1753.564,0.1,0.0967,1838.959,1787.3836
2018-02-27 15:00:00-06:00,0.0,138.9889,0.0,782.0,782,0,0.0,3026.6667,0.0,0.0,3026.6667,0.0,16.4632,41.1579,41.1579,0.0,0.0,0.0,3808.6667,978.61,0.1,0.0967,823.1579,798.4632
2018-02-27 16:00:00-06:00,0.0,52.0686,0.0,290.0,290,0,0.0,3525.0,0.0,0.0,3525.0,0.0,6.1053,15.2632,15.2632,0.0,0.0,0.0,3815.0,363.437,0.1,0.0967,305.2632,296.1053
2018-02-27 17:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,3961.1667,0.0,0.0,3961.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3961.1667,0.0,0.1,0.0967,0.0,0.0
2018-02-27 18:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,4067.1667,0.0,0.0,4067.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4067.1667,0.0,0.1,0.0967,0.0,0.0
2018-02-27 19:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,4272.3333,0.0,0.0,4272.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4272.3333,0.0,0.1,0.0967,0.0,0.0
2018-02-27 20:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,4483.8333,0.0,0.0,4483.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4483.8333,0.0,0.1,0.0967,0.0,0.0
2018-02-27 21:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,4581.5,0.0,0.0,4581.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4581.5,0.0,0.1,0.0967,0.0,0.0
2018-02-27 22:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,4466.5,0.0,0.0,4466.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4466.5,0.0,0.1,0.0967,0.0,0.0
2018-02-27 23:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,4503.6667,0.0,0.0,4503.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4503.6667,0.0,0.1,0.067,0.0,0.0
2018-02-28 00:00:00-06:00,0.0,0.0,0.0,0.0,0,0,97.9947,4683.3189,0.0,97.9947,4580.1667,7.3496,0.0,5.1576,0.0,0.0,5.1576,90.6451,4580.1667,0.0,0.1,0.067,5.1576,0.0
2018-02-28 01:00:00-06:00,0.0,0.0,0.0,0.0,0,0,120.953,4683.3189,0.0,120.953,4556.0,9.0715,0.0,6.3659,0.0,0.0,6.3659,202.5266,4556.0,0.0,0.1,0.067,6.3659,0.0
2018-02-28 02:00:00-06:00,0.0,0.0,0.0,0.0,0,0,38.9363,4683.3189,0.0,38.9363,4642.3333,2.9202,0.0,2.0493,0.0,0.0,2.0493,238.5427,4642.3333,0.0,0.1,0.067,2.0493,0.0
2018-02-28 03:00:00-06:00,0.0,0.0,0.0,0.0,0,0,14.7113,4683.3189,0.0,14.7113,4667.8333,1.1034,0.0,0.7743,0.0,0.0,0.7743,252.1507,4667.8333,0.0,0.1,0.067,0.7743,0.0
2018-02-28 04:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,4683.3189,15.1029,0.0,4683.3189,0.0,0.0,0.7551,0.0,0.7551,0.0,237.0478,4697.6667,0.0,0.1,0.067,15.858,0.0
2018-02-28 05:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,4683.3189,67.3836,0.0,4683.3189,0.0,0.0,3.3692,0.0,3.3692,0.0,169.6643,4747.3333,0.0,0.1,0.067,70.7527,0.0
2018-02-28 06:00:00-06:00,0.0,0.0,0.0,0.0,0,0,0.0,4683.3189,169.6643,0.0,4683.3189,0.0,0.0,8.4832,0.0,8.4832,0.0,0.0,4844.5,0.0,0.1,0.0967,178.1475,0.0
2018-02-28 07:00:00-06:00,0.0,68.3636,0.0,385.0,385,0,0.0,4564.6667,0.0,0.0,4564.6667,0.0,8.1053,20.2632,20.2632,0.0,0.0,0.0,4949.6667,481.732,0.1,0.0967,405.2632,393.1053
2018-02-28 08:00:00-06:00,0.0,0.0,0.0,1171.8306,1000,258,0.0,3876.5027,0.0,0.0,3876.5027,0.0,24.6701,61.6753,61.6753,0.0,0.0,0.0,5048.3333,1258.176,0.1,0.0967,1319.6753,1282.6701
2018-02-28 09:00:00-06:00,0.0,0.0,0.0,2089.4151,1000,1243,0.0,3012.0849,0.0,0.0,3012.0849,0.0,43.9877,109.9692,109.9692,0.0,0.0,0.0,5101.5,2243.372,0.1,0.1138,2352.9692,2286.9877
2018-02-28 10:00:00-06:00,0.0,0.0,0.0,2611.3032,1000,1803,0.0,2375.3635,0.0,0.0,2375.3635,0.0,54.9748,137.437,137.437,0.0,0.0,0.0,4986.6667,2803.715,0.1,0.1138,2940.437,2857.9748
2018-02-28 11:00:00-06:00,0.0,0.0,0.0,3180.0477,1000,2414,0.0,1370.2856,0.0,0.0,1370.2856,0.0,66.9484,167.3709,167.3709,0.0,0.0,0.0,4550.3333,3414.367,0.1,0.0967,3581.3709,3480.9484
2018-02-28 12:00:00-06:00,0.0,0.0,0.0,3094.7312,1000,2322,0.0,1342.4355,0.0,0.0,1342.4355,0.0,65.1522,162.8806,162.8806,0.0,0.0,0.0,4437.1667,3322.764,0.1,0.0967,3484.8806,3387.1522
2018-02-28 13:00:00-06:00,0.0,0.0,0.0,2629.5702,1000,1823,0.0,1275.9298,0.0,0.0,1275.9298,0.0,55.3594,138.3984,138.3984,0.0,0.0,0.0,3905.5,2823.328,0.1,0.0967,2961.3984,2878.3594
2018-02-28 14:00:00-06:00,0.0,0.0,0.0,1970.5729,1000,1115,0.0,1554.5938,0.0,0.0,1554.5938,0.0,41.4857,103.7144,103.7144,0.0,0.0,0.0,3525.1667,2115.773,0.1,0.0967,2218.7144,2156.4857
