,E_demand,E_PV,Price_furniture,Price_TURPE_E,Price_TURPE_P,Price_DT_mod,Export_price
5116,655.8333333333334,0,0.03975,0.0086,0.00164,,0.1
5117,656.1666666666666,358.76300000000003,0.03975,0.0086,0.00164,,0.1
5118,734.1666666666667,958.9860000000001,0.05504,0.0097,0.0086,,0.1
5119,838.6666666666667,1730.0339999999999,0.05504,0.0097,0.0086,,0.1
5120,856.5,2285.169,0.05504,0.0097,0.0086,,0.1
5121,1091.0,2944.115,0.05504,0.0097,0.0086,,0.1
5122,1165.0,3384.702,0.05504,0.0097,0.0086,,0.1
5123,1210.8333333333333,3602.02,0.05504,0.0097,0.0086,,0.1
5124,1227.1666666666665,3653.91,0.05504,0.0097,0.0086,,0.1
5125,1231.8333333333333,3496.115,0.05504,0.0097,0.0086,,0.1
5126,1256.1666666666667,3251.833,0.05504,0.0097,0.0086,,0.1
5127,1240.6666666666665,2703.261,0.05504,0.0097,0.0086,,0.1
5128,1205.1666666666665,2238.982,0.05504,0.0097,0.0086,,0.1
5129,1139.1666666666667,1336.4289999999999,0.05504,0.0097,0.0086,,0.1
5130,1028.0,342.675,0.05504,0.0097,0.0086,,0.1
5131,873.0,0,0.05504,0.0097,0.0086,,0.1
5132,793.3333333333334,0,0.05504,0.0097,0.0086,,0.1
5133,770.6666666666666,0,0.05504,0.0097,0.0086,,0.1
5134,729.6666666666666,0,0.05504,0.0097,0.0086,,0.1
5135,717.0000000000001,0,0.03975,0.0086,0.00164,,0.1
5136,716.3333333333333,0,0.03975,0.0086,0.00164,,0.1
5137,709.3333333333334,0,0.03975,0.0086,0.00164,,0.1
5138,699.3333333333334,0,0.03975,0.0086,0.00164,,0.1
5139,711.3333333333334,0,0.03975,0.0086,0.00164,,0.1
5140,697.3333333333333,0,0.03975,0.0086,0.00164,,0.1
5141,702.0,301.447,0.03975,0.0086,0.00164,,0.1
5142,784.0,1262.406,0.05504,0.0097,0.0086,,0.1
5143,889.5,1867.8129999999999,0.05504,0.0097,0.0086,,0.1
5144,1009.5,3070.699,0.05504,0.0097,0.0086,,0.1
5145,1182.0,3384.048,0.05504,0.0097,0.0086,,0.1
5146,1277.1666666666667,3754.192,0.05504,0.0097,0.0086,,0.1
5147,1325.0,3912.7940000000003,0.05504,0.0097,0.0086,,0.1
5148,1309.3333333333333,2555.4,0.05504,0.0097,0.0086,,0.1
5149,1321.9999999999998,1321.049,0.05504,0.0097,0.0086,,0.1
5150,1326.8333333333333,987.757,0.05504,0.0097,0.0086,,0.1
5151,1318.6666666666667,232.153,0.05504,0.0097,0.0086,,0.1
5152,1235.1666666666667,153.266,0.05504,0.0097,0.0086,,0.1
5153,1129.5,377.98800000000006,0.05504,0.0097,0.0086,,0.1
5154,1032.6666666666667,0,0.05504,0.0097,0.0086,,0.1
5155,861.8333333333333,0,0.05504,0.0097,0.0086,,0.1
5156,814.3333333333334,0,0.05504,0.0097,0.0086,,0.1
5157,794.8333333333334,0,0.05504,0.0097,0.0086,,0.1
5158,715.1666666666666,0,0.05504,0.0097,0.0086,,0.1
5159,705.8333333333334,0,0.03975,0.0086,0.00164,,0.1
5160,699.9999999999999,0,0.03975,0.0086,0.00164,,0.1
5161,686.6666666666666,0,0.03975,0.0086,0.00164,,0.1
5162,704.5000000000001,0,0.03975,0.0086,0.00164,,0.1
5163,732.1666666666667,0,0.03975,0.0086,0.00164,,0.1
5164,702.3333333333333,0,0.03975,0.0086,0.00164,,0.1
5165,710.0,396.26599999999996,0.03975,0.0086,0.00164,,0.1
5166,725.3333333333333,989.664,0.05504,0.0097,0.0086,,0.1
5167,766.1666666666666,1754.3470000000002,0.05504,0.0097,0.0086,,0.1
5168,771.6666666666666,2026.214,0.05504,0.0097,0.0086,,0.1
5169,964.0,3605.577,0.05504,0.0097,0.0086,,0.1
5170,1006.0,3412.055,0.05504,0.0097,0.0086,,0.1
5171,1032.8333333333335,3546.202,0.05504,0.0097,0.0086,,0.1
5172,1022.0,3723.877,0.05504,0.0097,0.0086,,0.1
5173,1002.1666666666666,3490.784,0.05504,0.0097,0.0086,,0.1
5174,1008.1666666666667,3109.045,0.05504,0.0097,0.0086,,0.1
5175,1004.3333333333333,1358.4029999999998,0.05504,0.0097,0.0086,,0.1
5176,1002.8333333333334,957.294,0.05504,0.0097,0.0086,,0.1
5177,954.0,83.249,0.05504,0.0097,0.0086,,0.1
5178,892.0000000000001,0,0.05504,0.0097,0.0086,,0.1
5179,807.8333333333334,0,0.05504,0.0097,0.0086,,0.1
5180,768.6666666666666,0,0.05504,0.0097,0.0086,,0.1
5181,777.6666666666666,0,0.05504,0.0097,0.0086,,0.1
5182,736.5,0,0.05504,0.0097,0.0086,,0.1
5183,732.0,0,0.03975,0.0086,0.00164,,0.1
5184,731.3333333333334,0,0.03975,0.0086,0.00164,,0.1
5185,725.1666666666667,0,0.03975,0.0086,0.00164,,0.1
5186,708.8333333333334,0,0.03975,0.0086,0.00164,,0.1
5187,761.8333333333335,0,0.03975,0.0086,0.00164,,0.1
5188,710.6666666666666,0,0.03975,0.0086,0.00164,,0.1
5189,709.5000000000001,307.67900000000003,0.03975,0.0086,0.00164,,0.1
5190,713.0,969.4739999999999,0.05504,0.0097,0.0086,,0.1
5191,736.6666666666667,2090.364,0.05504,0.0097,0.0086,,0.1
5192,734.8333333333334,3214.025,0.05504,0.0097,0.0086,,0.1
5193,885.0,3966.31,0.05504,0.0097,0.0086,,0.1
5194,937.1666666666666,4402.282,0.05504,0.0097,0.0086,,0.1
5195,936.5,4600.872,0.05504,0.0097,0.0086,,0.1
5196,925.0000000000001,4576.536,0.05504,0.0097,0.0086,,0.1
5197,924.5,4363.721,0.05504,0.0097,0.0086,,0.1
5198,925.3333333333333,3863.1290000000004,0.05504,0.0097,0.0086,,0.1
5199,944.5,3152.1220000000003,0.05504,0.0097,0.0086,,0.1
5200,926.3333333333333,2236.928,0.05504,0.0097,0.0086,,0.1
5201,901.3333333333334,1168.671,0.05504,0.0097,0.0086,,0.1
5202,812.5,94.79,0.05504,0.0097,0.0086,,0.1
5203,735.0,0,0.05504,0.0097,0.0086,,0.1
5204,729.3333333333333,0,0.05504,0.0097,0.0086,,0.1
5205,732.5000000000001,0,0.05504,0.0097,0.0086,,0.1
5206,721.1666666666667,0,0.05504,0.0097,0.0086,,0.1
5207,708.1666666666666,0,0.03975,0.0086,0.00164,,0.1
5208,692.0,0,0.03975,0.0086,0.00164,,0.1
5209,720.0,0,0.03975,0.0086,0.00164,,0.1
5210,711.1666666666666,0,0.03975,0.0086,0.00164,,0.1
5211,737.1666666666666,0,0.03975,0.0086,0.00164,,0.1
5212,727.5,0,0.03975,0.0086,0.00164,,0.1
5213,721.1666666666667,297.741,0.03975,0.0086,0.00164,,0.1
5214,773.3333333333334,955.677,0.05504,0.0097,0.0086,,0.1
5215,850.6666666666666,2075.535,0.05504,0.0097,0.0086,,0.1
5216,906.6666666666667,3201.005,0.05504,0.0097,0.0086,,0.1
5217,1012.6666666666666,3971.341,0.05504,0.0097,0.0086,,0.1
5218,1086.3333333333333,4449.191,0.05504,0.0097,0.0086,,0.1
5219,1109.6666666666667,4652.746,0.05504,0.0097,0.0086,,0.1
5220,1109.5,4646.055,0.05504,0.0097,0.0086,,0.1
5221,1135.3333333333333,4451.121,0.05504,0.0097,0.0086,,0.1
5222,1153.0,3975.949,0.05504,0.0097,0.0086,,0.1
5223,1108.6666666666667,3255.442,0.05504,0.0097,0.0086,,0.1
5224,1115.1666666666667,2301.802,0.05504,0.0097,0.0086,,0.1
5225,1099.8333333333333,1200.536,0.05504,0.0097,0.0086,,0.1
5226,1033.8333333333333,93.09100000000001,0.05504,0.0097,0.0086,,0.1
5227,877.3333333333333,0,0.05504,0.0097,0.0086,,0.1
5228,826.0000000000001,0,0.05504,0.0097,0.0086,,0.1
5229,820.8333333333333,0,0.05504,0.0097,0.0086,,0.1
5230,774.5,0,0.05504,0.0097,0.0086,,0.1
5231,745.5,0,0.03975,0.0086,0.00164,,0.1
5232,758.5,0,0.03975,0.0086,0.00164,,0.1
5233,755.8333333333334,0,0.03975,0.0086,0.00164,,0.1
5234,760.8333333333334,0,0.03975,0.0086,0.00164,,0.1
5235,776.8333333333333,0,0.03975,0.0086,0.00164,,0.1
5236,752.3333333333333,0,0.03975,0.0086,0.00164,,0.1
5237,780.1666666666666,273.617,0.03975,0.0086,0.00164,,0.1
5238,828.3333333333334,924.5369999999999,0.05504,0.0097,0.0086,,0.1
5239,925.6666666666666,1799.111,0.05504,0.0097,0.0086,,0.1
5240,963.6666666666666,1970.645,0.05504,0.0097,0.0086,,0.1
5241,1079.6666666666665,1919.3929999999998,0.05504,0.0097,0.0086,,0.1
5242,1114.1666666666667,1406.019,0.05504,0.0097,0.0086,,0.1
5243,1183.0,1580.389,0.05504,0.0097,0.0086,,0.1
5244,1184.0,1496.744,0.05504,0.0097,0.0086,,0.1
5245,1170.0,2408.382,0.05504,0.0097,0.0086,,0.1
5246,1283.8333333333333,3292.437,0.05504,0.0097,0.0086,,0.1
5247,1312.1666666666665,2732.183,0.05504,0.0097,0.0086,,0.1
5248,1277.3333333333333,2375.999,0.05504,0.0097,0.0086,,0.1
5249,1260.8333333333333,863.946,0.05504,0.0097,0.0086,,0.1
5250,1147.3333333333333,0,0.05504,0.0097,0.0086,,0.1
5251,924.5,0,0.05504,0.0097,0.0086,,0.1
5252,867.5,0,0.05504,0.0097,0.0086,,0.1
5253,821.5,0,0.05504,0.0097,0.0086,,0.1
5254,786.0,0,0.05504,0.0097,0.0086,,0.1
5255,743.3333333333334,0,0.03975,0.0086,0.00164,,0.1
5256,743.0,0,0.03975,0.0086,0.00164,,0.1
5257,739.8333333333333,0,0.03975,0.0086,0.00164,,0.1
5258,759.6666666666666,0,0.03975,0.0086,0.00164,,0.1
5259,786.0,0,0.03975,0.0086,0.00164,,0.1
5260,763.6666666666666,0,0.03975,0.0086,0.00164,,0.1
5261,785.0,219.555,0.03975,0.0086,0.00164,,0.1
5262,811.5,1068.219,0.05504,0.0097,0.0086,,0.1
5263,888.3333333333334,1936.332,0.05504,0.0097,0.0086,,0.1
5264,980.0,2603.496,0.05504,0.0097,0.0086,,0.1
5265,1234.5,2064.442,0.05504,0.0097,0.0086,,0.1
5266,1328.6666666666667,2818.637,0.05504,0.0097,0.0086,,0.1
5267,1387.3333333333333,2240.96,0.05504,0.0097,0.0086,,0.1
5268,1350.9999999999998,2762.298,0.05504,0.0097,0.0086,,0.1
5269,1343.1666666666667,1624.911,0.05504,0.0097,0.0086,,0.1
5270,1398.1666666666665,2110.849,0.05504,0.0097,0.0086,,0.1
5271,1379.8333333333333,1423.195,0.05504,0.0097,0.0086,,0.1
5272,1357.8333333333333,536.703,0.05504,0.0097,0.0086,,0.1
5273,1254.4999999999998,194.549,0.05504,0.0097,0.0086,,0.1
5274,1135.8333333333333,0,0.05504,0.0097,0.0086,,0.1
5275,893.3333333333333,0,0.05504,0.0097,0.0086,,0.1
5276,852.3333333333335,0,0.05504,0.0097,0.0086,,0.1
5277,802.3333333333334,0,0.05504,0.0097,0.0086,,0.1
5278,785.6666666666667,0,0.05504,0.0097,0.0086,,0.1
5279,768.5,0,0.03975,0.0086,0.00164,,0.1
5280,765.1666666666666,0,0.03975,0.0086,0.00164,,0.1
5281,743.6666666666666,0,0.03975,0.0086,0.00164,,0.1
5282,759.1666666666666,0,0.03975,0.0086,0.00164,,0.1
5283,779.6666666666666,0,0.03975,0.0086,0.00164,,0.1
5284,750.4999999999999,0,0.03975,0.0086,0.00164,,0.1
5285,765.6666666666666,204.416,0.03975,0.0086,0.00164,,0.1
5286,802.1666666666666,598.337,0.05504,0.0097,0.0086,,0.1
5287,863.0,1084.0919999999999,0.05504,0.0097,0.0086,,0.1
5288,999.8333333333334,1489.4,0.05504,0.0097,0.0086,,0.1
5289,1309.0,1843.586,0.05504,0.0097,0.0086,,0.1
5290,1315.0,2038.065,0.05504,0.0097,0.0086,,0.1
5291,1350.6666666666667,2147.105,0.05504,0.0097,0.0086,,0.1
5292,1263.5,2075.955,0.05504,0.0097,0.0086,,0.1
5293,1244.0,1902.861,0.05504,0.0097,0.0086,,0.1
5294,1219.6666666666665,1768.656,0.05504,0.0097,0.0086,,0.1
5295,1214.3333333333335,1332.5320000000002,0.05504,0.0097,0.0086,,0.1
5296,1211.1666666666665,914.927,0.05504,0.0097,0.0086,,0.1
5297,1179.3333333333333,414.662,0.05504,0.0097,0.0086,,0.1
5298,1094.0,32.0677,0.05504,0.0097,0.0086,,0.1
5299,916.0,0,0.05504,0.0097,0.0086,,0.1
5300,851.0,0,0.05504,0.0097,0.0086,,0.1
5301,812.5,0,0.05504,0.0097,0.0086,,0.1
5302,740.6666666666666,0,0.05504,0.0097,0.0086,,0.1
5303,718.8333333333333,0,0.03975,0.0086,0.00164,,0.1
5304,706.0000000000001,0,0.03975,0.0086,0.00164,,0.1
5305,715.5000000000001,0,0.03975,0.0086,0.00164,,0.1
5306,714.1666666666666,0,0.03975,0.0086,0.00164,,0.1
5307,738.8333333333333,0,0.03975,0.0086,0.00164,,0.1
5308,717.0,0,0.03975,0.0086,0.00164,,0.1
5309,716.1666666666667,266.495,0.03975,0.0086,0.00164,,0.1
5310,786.3333333333333,864.2489999999999,0.05504,0.0097,0.0086,,0.1
5311,867.1666666666666,1775.42,0.05504,0.0097,0.0086,,0.1
5312,925.1666666666665,3155.527,0.05504,0.0097,0.0086,,0.1
5313,1032.6666666666667,3578.823,0.05504,0.0097,0.0086,,0.1
5314,1109.6666666666667,4027.862,0.05504,0.0097,0.0086,,0.1
5315,1143.0,2830.2329999999997,0.05504,0.0097,0.0086,,0.1
5316,1135.8333333333333,2974.4559999999997,0.05504,0.0097,0.0086,,0.1
5317,1112.1666666666667,2600.913,0.05504,0.0097,0.0086,,0.1
5318,1144.5,2416.299,0.05504,0.0097,0.0086,,0.1
5319,1149.0,2397.9320000000002,0.05504,0.0097,0.0086,,0.1
5320,1099.1666666666667,1625.91,0.05504,0.0097,0.0086,,0.1
5321,1033.3333333333335,1047.694,0.05504,0.0097,0.0086,,0.1
5322,1044.3333333333335,90.456,0.05504,0.0097,0.0086,,0.1
5323,899.0,0,0.05504,0.0097,0.0086,,0.1
5324,850.3333333333334,0,0.05504,0.0097,0.0086,,0.1
5325,786.6666666666666,0,0.05504,0.0097,0.0086,,0.1
5326,757.4999999999999,0,0.05504,0.0097,0.0086,,0.1
5327,730.5,0,0.03975,0.0086,0.00164,,0.1
5328,715.0,0,0.03975,0.0086,0.00164,,0.1
5329,727.0,0,0.03975,0.0086,0.00164,,0.1
5330,724.5,0,0.03975,0.0086,0.00164,,0.1
5331,740.8333333333334,0,0.03975,0.0086,0.00164,,0.1
5332,720.8333333333334,0,0.03975,0.0086,0.00164,,0.1
5333,720.0000000000001,185.905,0.03975,0.0086,0.00164,,0.1
5334,790.8333333333333,584.009,0.05504,0.0097,0.0086,,0.1
5335,844.1666666666666,1086.8239999999998,0.05504,0.0097,0.0086,,0.1
5336,869.8333333333334,1564.977,0.05504,0.0097,0.0086,,0.1
5337,932.5000000000001,1609.7679999999998,0.05504,0.0097,0.0086,,0.1
5338,947.5,1663.0510000000002,0.05504,0.0097,0.0086,,0.1
5339,972.6666666666667,1607.864,0.05504,0.0097,0.0086,,0.1
5340,980.9999999999999,1699.451,0.05504,0.0097,0.0086,,0.1
5341,985.5,1877.9,0.05504,0.0097,0.0086,,0.1
5342,970.0,1350.77,0.05504,0.0097,0.0086,,0.1
5343,949.8333333333333,795.3689999999999,0.05504,0.0097,0.0086,,0.1
5344,902.0,544.263,0.05504,0.0097,0.0086,,0.1
5345,882.0,201.09400000000002,0.05504,0.0097,0.0086,,0.1
5346,864.6666666666669,0,0.05504,0.0097,0.0086,,0.1
5347,799.3333333333333,0,0.05504,0.0097,0.0086,,0.1
5348,751.0,0,0.05504,0.0097,0.0086,,0.1
5349,762.1666666666666,0,0.05504,0.0097,0.0086,,0.1
5350,777.3333333333334,0,0.05504,0.0097,0.0086,,0.1
5351,734.8333333333334,0,0.03975,0.0086,0.00164,,0.1
5352,710.6666666666667,0,0.03975,0.0086,0.00164,,0.1
5353,709.1666666666666,0,0.03975,0.0086,0.00164,,0.1
5354,730.3333333333334,0,0.03975,0.0086,0.00164,,0.1
5355,743.5000000000001,0,0.03975,0.0086,0.00164,,0.1
5356,779.1666666666666,0,0.03975,0.0086,0.00164,,0.1
5357,743.3333333333334,267.884,0.03975,0.0086,0.00164,,0.1
5358,759.5,664.9119999999999,0.05504,0.0097,0.0086,,0.1
5359,806.1666666666666,1265.819,0.05504,0.0097,0.0086,,0.1
5360,868.4999999999999,1950.332,0.05504,0.0097,0.0086,,0.1
5361,1091.3333333333335,2318.576,0.05504,0.0097,0.0086,,0.1
5362,1380.3333333333333,2592.989,0.05504,0.0097,0.0086,,0.1
5363,1669.1666666666667,2457.502,0.05504,0.0097,0.0086,,0.1
5364,2120.5,2768.468,0.05504,0.0097,0.0086,,0.1
5365,2864.1666666666665,2743.968,0.05504,0.0097,0.0086,,0.1
5366,3052.1666666666665,2713.1259999999997,0.05504,0.0097,0.0086,,0.1
5367,2994.1666666666665,2375.35,0.05504,0.0097,0.0086,,0.1
5368,2973.4999999999995,1735.547,0.05504,0.0097,0.0086,,0.1
5369,2481.3333333333335,1066.999,0.05504,0.0097,0.0086,,0.1
5370,2036.8333333333335,80.303,0.05504,0.0097,0.0086,,0.1
5371,1678.8333333333333,0,0.05504,0.0097,0.0086,,0.1
5372,1164.3333333333333,0,0.05504,0.0097,0.0086,,0.1
5373,1310.1666666666667,0,0.05504,0.0097,0.0086,,0.1
5374,1243.6666666666667,0,0.05504,0.0097,0.0086,,0.1
5375,1195.1666666666667,0,0.03975,0.0086,0.00164,,0.1
5376,1172.8333333333333,0,0.03975,0.0086,0.00164,,0.1
5377,773.8333333333333,0,0.03975,0.0086,0.00164,,0.1
5378,762.0,0,0.03975,0.0086,0.00164,,0.1
5379,772.0,0,0.03975,0.0086,0.00164,,0.1
5380,742.3333333333334,0,0.03975,0.0086,0.00164,,0.1
5381,746.1666666666667,273.204,0.03975,0.0086,0.00164,,0.1
5382,803.5000000000001,888.7489999999999,0.05504,0.0097,0.0086,,0.1
5383,905.5,2115.573,0.05504,0.0097,0.0086,,0.1
5384,959.5000000000001,2645.487,0.05504,0.0097,0.0086,,0.1
5385,1126.1666666666667,3128.2129999999997,0.05504,0.0097,0.0086,,0.1
5386,1116.0,3023.635,0.05504,0.0097,0.0086,,0.1
5387,1125.5,2863.458,0.05504,0.0097,0.0086,,0.1
5388,1100.0,3252.308,0.05504,0.0097,0.0086,,0.1
5389,1107.8333333333335,2063.024,0.05504,0.0097,0.0086,,0.1
5390,1082.8333333333333,1409.4379999999999,0.05504,0.0097,0.0086,,0.1
5391,1116.3333333333335,524.13,0.05504,0.0097,0.0086,,0.1
5392,1035.3333333333335,357.55199999999996,0.05504,0.0097,0.0086,,0.1
5393,983.3333333333333,159.57,0.05504,0.0097,0.0086,,0.1
5394,922.1666666666666,0,0.05504,0.0097,0.0086,,0.1
5395,805.0,0,0.05504,0.0097,0.0086,,0.1
5396,742.5,0,0.05504,0.0097,0.0086,,0.1
5397,705.0,0,0.05504,0.0097,0.0086,,0.1
5398,704.3333333333333,0,0.05504,0.0097,0.0086,,0.1
5399,694.9999999999999,0,0.03975,0.0086,0.00164,,0.1
5400,681.6666666666666,0,0.03975,0.0086,0.00164,,0.1
5401,698.1666666666666,0,0.03975,0.0086,0.00164,,0.1
5402,696.3333333333334,0,0.03975,0.0086,0.00164,,0.1
5403,694.6666666666666,0,0.03975,0.0086,0.00164,,0.1
5404,695.3333333333333,0,0.03975,0.0086,0.00164,,0.1
5405,706.5,212.69,0.03975,0.0086,0.00164,,0.1
5406,698.6666666666666,684.416,0.05504,0.0097,0.0086,,0.1
5407,911.0,1233.313,0.05504,0.0097,0.0086,,0.1
5408,924.0,1754.226,0.05504,0.0097,0.0086,,0.1
5409,1011.8333333333333,2208.783,0.05504,0.0097,0.0086,,0.1
5410,1041.8333333333333,2430.839,0.05504,0.0097,0.0086,,0.1
5411,1083.0,2562.08,0.05504,0.0097,0.0086,,0.1
5412,1106.6666666666667,2423.949,0.05504,0.0097,0.0086,,0.1
5413,1081.0,2411.44,0.05504,0.0097,0.0086,,0.1
5414,1061.6666666666667,2024.6229999999998,0.05504,0.0097,0.0086,,0.1
5415,1067.3333333333333,1641.453,0.05504,0.0097,0.0086,,0.1
5416,1016.1666666666666,951.48,0.05504,0.0097,0.0086,,0.1
5417,986.1666666666667,492.48699999999997,0.05504,0.0097,0.0086,,0.1
5418,929.8333333333333,0,0.05504,0.0097,0.0086,,0.1
5419,815.1666666666667,0,0.05504,0.0097,0.0086,,0.1
5420,757.6666666666667,0,0.05504,0.0097,0.0086,,0.1
5421,734.6666666666666,0,0.05504,0.0097,0.0086,,0.1
5422,717.6666666666667,0,0.05504,0.0097,0.0086,,0.1
5423,707.8333333333334,0,0.03975,0.0086,0.00164,,0.1
5424,698.5,0,0.03975,0.0086,0.00164,,0.1
5425,695.6666666666666,0,0.03975,0.0086,0.00164,,0.1
5426,692.9999999999999,0,0.03975,0.0086,0.00164,,0.1
5427,715.6666666666666,0,0.03975,0.0086,0.00164,,0.1
5428,689.5000000000001,0,0.03975,0.0086,0.00164,,0.1
5429,687.1666666666666,211.607,0.03975,0.0086,0.00164,,0.1
5430,750.3333333333333,814.923,0.05504,0.0097,0.0086,,0.1
5431,825.3333333333334,1848.944,0.05504,0.0097,0.0086,,0.1
5432,865.1666666666665,2814.397,0.05504,0.0097,0.0086,,0.1
5433,968.8333333333333,3599.813,0.05504,0.0097,0.0086,,0.1
5434,996.3333333333334,3919.178,0.05504,0.0097,0.0086,,0.1
5435,1024.6666666666667,4084.1490000000003,0.05504,0.0097,0.0086,,0.1
5436,1061.0,3961.281,0.05504,0.0097,0.0086,,0.1
5437,1048.6666666666667,3571.692,0.05504,0.0097,0.0086,,0.1
5438,1028.3333333333333,2987.429,0.05504,0.0097,0.0086,,0.1
5439,1010.0,2371.056,0.05504,0.0097,0.0086,,0.1
5440,975.1666666666666,1570.954,0.05504,0.0097,0.0086,,0.1
5441,927.6666666666666,662.8380000000001,0.05504,0.0097,0.0086,,0.1
5442,905.3333333333334,0,0.05504,0.0097,0.0086,,0.1
5443,797.5,0,0.05504,0.0097,0.0086,,0.1
5444,753.5,0,0.05504,0.0097,0.0086,,0.1
5445,762.0,0,0.05504,0.0097,0.0086,,0.1
5446,722.5,0,0.05504,0.0097,0.0086,,0.1
5447,724.6666666666666,0,0.03975,0.0086,0.00164,,0.1
5448,718.8333333333333,0,0.03975,0.0086,0.00164,,0.1
5449,718.5,0,0.03975,0.0086,0.00164,,0.1
5450,726.6666666666667,0,0.03975,0.0086,0.00164,,0.1
5451,732.5,0,0.03975,0.0086,0.00164,,0.1
5452,703.3333333333334,0,0.03975,0.0086,0.00164,,0.1
5453,743.0,206.28,0.03975,0.0086,0.00164,,0.1
5454,822.5,798.547,0.05504,0.0097,0.0086,,0.1
5455,859.6666666666666,1798.866,0.05504,0.0097,0.0086,,0.1
5456,903.6666666666666,2924.0429999999997,0.05504,0.0097,0.0086,,0.1
5457,1035.6666666666667,3677.5490000000004,0.05504,0.0097,0.0086,,0.1
5458,1117.1666666666667,4208.837,0.05504,0.0097,0.0086,,0.1
5459,1119.3333333333333,4393.732,0.05504,0.0097,0.0086,,0.1
5460,1126.8333333333333,4350.485,0.05504,0.0097,0.0086,,0.1
5461,1142.8333333333333,4079.487,0.05504,0.0097,0.0086,,0.1
5462,1149.5,3590.452,0.05504,0.0097,0.0086,,0.1
5463,1130.5,2846.8509999999997,0.05504,0.0097,0.0086,,0.1
5464,1085.3333333333333,1934.076,0.05504,0.0097,0.0086,,0.1
5465,1047.1666666666665,905.5139999999999,0.05504,0.0097,0.0086,,0.1
5466,981.8333333333334,25.0473,0.05504,0.0097,0.0086,,0.1
5467,832.5,0,0.05504,0.0097,0.0086,,0.1
5468,771.5000000000001,0,0.05504,0.0097,0.0086,,0.1
5469,747.0,0,0.05504,0.0097,0.0086,,0.1
5470,724.6666666666667,0,0.05504,0.0097,0.0086,,0.1
5471,721.5,0,0.03975,0.0086,0.00164,,0.1
5472,713.4999999999999,0,0.03975,0.0086,0.00164,,0.1
5473,719.8333333333334,0,0.03975,0.0086,0.00164,,0.1
5474,717.1666666666666,0,0.03975,0.0086,0.00164,,0.1
5475,723.0,0,0.03975,0.0086,0.00164,,0.1
5476,691.1666666666666,0,0.03975,0.0086,0.00164,,0.1
5477,744.0000000000001,190.886,0.03975,0.0086,0.00164,,0.1
5478,818.3333333333333,736.2439999999999,0.05504,0.0097,0.0086,,0.1
5479,998.6666666666666,1537.7479999999998,0.05504,0.0097,0.0086,,0.1
5480,993.6666666666666,2389.7960000000003,0.05504,0.0097,0.0086,,0.1
5481,1025.1666666666667,3015.828,0.05504,0.0097,0.0086,,0.1
5482,1119.1666666666667,3503.6259999999997,0.05504,0.0097,0.0086,,0.1
5483,1095.8333333333333,3681.9770000000003,0.05504,0.0097,0.0086,,0.1
5484,1109.1666666666665,3588.052,0.05504,0.0097,0.0086,,0.1
5485,1127.0,3397.975,0.05504,0.0097,0.0086,,0.1
5486,1121.0,3010.57,0.05504,0.0097,0.0086,,0.1
5487,1094.8333333333335,2346.528,0.05504,0.0097,0.0086,,0.1
5488,1015.0,1531.871,0.05504,0.0097,0.0086,,0.1
5489,984.8333333333334,698.095,0.05504,0.0097,0.0086,,0.1
5490,930.9999999999999,0,0.05504,0.0097,0.0086,,0.1
5491,806.5,0,0.05504,0.0097,0.0086,,0.1
5492,753.1666666666666,0,0.05504,0.0097,0.0086,,0.1
5493,737.8333333333334,0,0.05504,0.0097,0.0086,,0.1
5494,711.1666666666667,0,0.05504,0.0097,0.0086,,0.1
5495,712.5000000000001,0,0.03975,0.0086,0.00164,,0.1
5496,692.0,0,0.03975,0.0086,0.00164,,0.1
5497,698.0,0,0.03975,0.0086,0.00164,,0.1
5498,724.0,0,0.03975,0.0086,0.00164,,0.1
5499,718.8333333333334,0,0.03975,0.0086,0.00164,,0.1
5500,679.1666666666666,0,0.03975,0.0086,0.00164,,0.1
5501,713.0,181.804,0.03975,0.0086,0.00164,,0.1
5502,752.1666666666666,745.6,0.05504,0.0097,0.0086,,0.1
5503,771.0000000000001,1663.0420000000001,0.05504,0.0097,0.0086,,0.1
5504,793.1666666666666,2695.177,0.05504,0.0097,0.0086,,0.1
5505,871.9999999999999,3438.6929999999998,0.05504,0.0097,0.0086,,0.1
5506,921.8333333333333,3843.072,0.05504,0.0097,0.0086,,0.1
5507,941.6666666666666,3999.5409999999997,0.05504,0.0097,0.0086,,0.1
5508,1003.6666666666667,4016.695,0.05504,0.0097,0.0086,,0.1
5509,994.8333333333334,3773.8590000000004,0.05504,0.0097,0.0086,,0.1
5510,980.6666666666666,3246.08,0.05504,0.0097,0.0086,,0.1
5511,984.1666666666667,2544.505,0.05504,0.0097,0.0086,,0.1
5512,920.6666666666666,1731.111,0.05504,0.0097,0.0086,,0.1
5513,891.5,808.4830000000001,0.05504,0.0097,0.0086,,0.1
5514,866.8333333333333,0,0.05504,0.0097,0.0086,,0.1
5515,801.8333333333333,0,0.05504,0.0097,0.0086,,0.1
5516,741.5,0,0.05504,0.0097,0.0086,,0.1
5517,725.3333333333334,0,0.05504,0.0097,0.0086,,0.1
5518,690.3333333333334,0,0.05504,0.0097,0.0086,,0.1
5519,676.6666666666666,0,0.03975,0.0086,0.00164,,0.1
5520,674.1666666666667,0,0.03975,0.0086,0.00164,,0.1
5521,679.1666666666666,0,0.03975,0.0086,0.00164,,0.1
5522,691.1666666666666,0,0.03975,0.0086,0.00164,,0.1
